Gene	cad5930efe6763b64b3ccf1cd669a2eb_4	cad5930efe6763b64b3ccf1cd66b8f19_4	cad5930efe6763b64b3ccf1cd66d04ad_8	cad5930efe6763b64b3ccf1cd66db81b_4	cad5930efe6763b64b3ccf1cd66fed3d_4	cad5930efe6763b64b3ccf1cd66abcbb_8	cad5930efe6763b64b3ccf1cd66f9c23_8	cad5930efe6763b64b3ccf1cd671c445_4	cad5930efe6763b64b3ccf1cd6737fa5_4	cad5930efe6763b64b3ccf1cd6754842_4	cad5930efe6763b64b3ccf1cd6710c63_8	cad5930efe6763b64b3ccf1cd674bb29_8	cad5930efe6763b64b3ccf1cd672f054_7	cad5930efe6763b64b3ccf1cd6767c18_4	1419f08f554e0c93f3b62fe90c0bc9a6_13	cad5930efe6763b64b3ccf1cd66b25cf_13	cad5930efe6763b64b3ccf1cd677d6c1_4	1419f08f554e0c93f3b62fe90c180436_13	cad5930efe6763b64b3ccf1cd679c4ee_4	cad5930efe6763b64b3ccf1cd67bb7b9_4	1419f08f554e0c93f3b62fe90c105f77_13	cad5930efe6763b64b3ccf1cd6790578_8	1419f08f554e0c93f3b62fe90c1573f1_13	cad5930efe6763b64b3ccf1cd66e22bc_14	cad5930efe6763b64b3ccf1cd67b0864_8	cad5930efe6763b64b3ccf1cd67dbada_4	1419f08f554e0c93f3b62fe90c1b1cd3_13	1419f08f554e0c93f3b62fe90c2767f6_7	cad5930efe6763b64b3ccf1cd67ea3da_8	cad5930efe6763b64b3ccf1cd67f6784_4	cad5930efe6763b64b3ccf1cd6810b06_4	cad5930efe6763b64b3ccf1cd6832df7_4	1419f08f554e0c93f3b62fe90c0a1387_20	1419f08f554e0c93f3b62fe90c1ebd4e_13	1419f08f554e0c93f3b62fe90c2e38c3_8	1419f08f554e0c93f3b62fe90c34d4e4_8	1419f08f554e0c93f3b62fe90c3a6182_8	1419f08f554e0c93f3b62fe90c0cb53b_22	1419f08f554e0c93f3b62fe90c0ee3f1_19	1419f08f554e0c93f3b62fe90c2233b6_13	1419f08f554e0c93f3b62fe90c120a58_20	1419f08f554e0c93f3b62fe90c166d68_20	1419f08f554e0c93f3b62fe90c1701e1_25	1419f08f554e0c93f3b62fe90c246a08_13	1419f08f554e0c93f3b62fe90c18d38c_19	1419f08f554e0c93f3b62fe90c28453d_13	1419f08f554e0c93f3b62fe90c3fbc76_4	cad5930efe6763b64b3ccf1cd68749b4_4	cad5930efe6763b64b3ccf1cd67ef6b1_13	1419f08f554e0c93f3b62fe90c406103_8	1419f08f554e0c93f3b62fe90c45ec0f_8	1419f08f554e0c93f3b62fe90c4888bb_4	1419f08f554e0c93f3b62fe90c1f9975_20	1419f08f554e0c93f3b62fe90c2f5942_13	1419f08f554e0c93f3b62fe90c3034e2_16	1419f08f554e0c93f3b62fe90c35ea3d_13	cad5930efe6763b64b3ccf1cd6851cc0_13	cad5930efe6763b64b3ccf1cd68aa225_4	cad5930efe6763b64b3ccf1cd68bb850_4	1419f08f554e0c93f3b62fe90c48e171_5	1419f08f554e0c93f3b62fe90c49d0dd_8	cad5930efe6763b64b3ccf1cd66c2c21_27	cad5930efe6763b64b3ccf1cd66c9ebf_29	1419f08f554e0c93f3b62fe90c131905_25	1419f08f554e0c93f3b62fe90c14de10_30	1419f08f554e0c93f3b62fe90c0f54bd_25	cad5930efe6763b64b3ccf1cd66f0c13_30	1419f08f554e0c93f3b62fe90c256634_19	cad5930efe6763b64b3ccf1cd67a6d5d_26	1419f08f554e0c93f3b62fe90c19772e_25	cad5930efe6763b64b3ccf1cd6746d36_30	cad5930efe6763b64b3ccf1cd66a5390_30	1419f08f554e0c93f3b62fe90c54cb93_8	1419f08f554e0c93f3b62fe90c56f0fe_8	cad5930efe6763b64b3ccf1cd672a368_30	cad5930efe6763b64b3ccf1cd6783195_21	1419f08f554e0c93f3b62fe90c28f502_19	1419f08f554e0c93f3b62fe90c413561_13	1419f08f554e0c93f3b62fe90c46bf8a_13	cad5930efe6763b64b3ccf1cd67e0e51_19	1419f08f554e0c93f3b62fe90c1cb2c1_25	cad5930efe6763b64b3ccf1cd675d6a0_29	cad5930efe6763b64b3ccf1cd68f2068_4	1419f08f554e0c93f3b62fe90c4b1eed_13	1419f08f554e0c93f3b62fe90c203a50_25	1419f08f554e0c93f3b62fe90c20f7cd_30	1419f08f554e0c93f3b62fe90c370a30_18	cad5930efe6763b64b3ccf1cd6837e1a_19	1419f08f554e0c93f3b62fe90c23a968_25	1419f08f554e0c93f3b62fe90c242029_30	cad5930efe6763b64b3ccf1cd68c2589_14	1419f08f554e0c93f3b62fe90c264ee2_29	1419f08f554e0c93f3b62fe90c29b35e_25	1419f08f554e0c93f3b62fe90c2aad24_30	cad5930efe6763b64b3ccf1cd687bb75_19	1419f08f554e0c93f3b62fe90c47459c_23	cad5930efe6763b64b3ccf1cd67e5a01_26	1419f08f554e0c93f3b62fe90c4251a0_19	1419f08f554e0c93f3b62fe90c43d763_25	1419f08f554e0c93f3b62fe90c4cbe08_19	1419f08f554e0c93f3b62fe90c5cced0_6	cad5930efe6763b64b3ccf1cd68e1c09_8	1419f08f554e0c93f3b62fe90c32a5de_26	cad5930efe6763b64b3ccf1cd6801a7d_30	1419f08f554e0c93f3b62fe90c38a1e1_25	cad5930efe6763b64b3ccf1cd682173f_30	1419f08f554e0c93f3b62fe90c3be904_25	cad5930efe6763b64b3ccf1cd6843508_26	cad5930efe6763b64b3ccf1cd6848746_30	1419f08f554e0c93f3b62fe90c609dbf_8	1419f08f554e0c93f3b62fe90c483db5_30	1419f08f554e0c93f3b62fe90c5d5905_12	cad5930efe6763b64b3ccf1cd68cde1a_15	cad5930efe6763b64b3ccf1cd68ed7b8_13	cad5930efe6763b64b3ccf1cd68b0fce_30	cad5930efe6763b64b3ccf1cd68d4bd1_21	cad5930efe6763b64b3ccf1cd68f8a70_23	1419f08f554e0c93f3b62fe90c5ecc18_25	1419f08f554e0c93f3b62fe90c4e65d8_25	1419f08f554e0c93f3b62fe90c4504fc_29	1419f08f554e0c93f3b62fe90c45588b_30	cad5930efe6763b64b3ccf1cd692e477_7	cad5930efe6763b64b3ccf1cd693eea2_8	cad5930efe6763b64b3ccf1cd69434fa_13	cad5930efe6763b64b3ccf1cd690aa16_19	cad5930efe6763b64b3ccf1cd696435b_4	cad5930efe6763b64b3ccf1cd69384ab_4	cad5930efe6763b64b3ccf1cd6911080_8	1419f08f554e0c93f3b62fe90c6bd105_13	1419f08f554e0c93f3b62fe90c6c6b9d_19	1419f08f554e0c93f3b62fe90c6e7f2b_9	1419f08f554e0c93f3b62fe90c6ddca4_5	cad5930efe6763b64b3ccf1cd6916c15_4	cad5930efe6763b64b3ccf1cd690630a_4	1419f08f554e0c93f3b62fe90c6d563f_26	1419f08f554e0c93f3b62fe90c72929e_13	1419f08f554e0c93f3b62fe90c6f1946_13	1419f08f554e0c93f3b62fe90c71bf30_8	cad5930efe6763b64b3ccf1cd69486bf_20	cad5930efe6763b64b3ccf1cd6925e3c_30	1419f08f554e0c93f3b62fe90c73a155_21	1419f08f554e0c93f3b62fe90c70572d_25	1419f08f554e0c93f3b62fe90c74531c_26	cad5930efe6763b64b3ccf1cd6955ba3_29	cad5930efe6763b64b3ccf1cd697a4a8_4	cad5930efe6763b64b3ccf1cd6a5a071_4	1419f08f554e0c93f3b62fe90c8764e0_9	1419f08f554e0c93f3b62fe90c8711d0_7	cad5930efe6763b64b3ccf1cd69cc376_7	1419f08f554e0c93f3b62fe90c7fcf4b_8	cad5930efe6763b64b3ccf1cd69e17d0_6	cad5930efe6763b64b3ccf1cd699cfa6_4	cad5930efe6763b64b3ccf1cd69ad93e_6	1419f08f554e0c93f3b62fe90c82f5eb_8	cad5930efe6763b64b3ccf1cd6996fdb_13	1419f08f554e0c93f3b62fe90c770034_13	1419f08f554e0c93f3b62fe90c9071a8_5	1419f08f554e0c93f3b62fe90c8d3132_8	1419f08f554e0c93f3b62fe90c8a403e_8	cad5930efe6763b64b3ccf1cd6a94969_8	1419f08f554e0c93f3b62fe90c916fa5_8	1419f08f554e0c93f3b62fe90c755f2d_23	cad5930efe6763b64b3ccf1cd6980935_19	1419f08f554e0c93f3b62fe90c7a6cc3_13	cad5930efe6763b64b3ccf1cd6990047_11	cad5930efe6763b64b3ccf1cd6a0ec5f_4	cad5930efe6763b64b3ccf1cd69b8f94_4	cad5930efe6763b64b3ccf1cd6a2c300_4	cad5930efe6763b64b3ccf1cd69f1103_4	cad5930efe6763b64b3ccf1cd6a21206_8	cad5930efe6763b64b3ccf1cd6aef626_4	cad5930efe6763b64b3ccf1cd6acd3fd_4	cad5930efe6763b64b3ccf1cd698b86e_30	1419f08f554e0c93f3b62fe90c7c0f77_19	1419f08f554e0c93f3b62fe90cb2895a_7	1419f08f554e0c93f3b62fe90c9853a0_13	1419f08f554e0c93f3b62fe90ca19c54_14	1419f08f554e0c93f3b62fe90c83f239_19	1419f08f554e0c93f3b62fe90c85b9f5_18	1419f08f554e0c93f3b62fe90c869608_25	1419f08f554e0c93f3b62fe90c89ba12_30	1419f08f554e0c93f3b62fe90cbcd38e_5	1419f08f554e0c93f3b62fe90cbd38e5_6	1419f08f554e0c93f3b62fe90cb72f1e_9	cad5930efe6763b64b3ccf1cd6a9e8e6_4	cad5930efe6763b64b3ccf1cd6ab3ff0_4	1419f08f554e0c93f3b62fe90ca57b5a_9	1419f08f554e0c93f3b62fe90c8ad480_13	1419f08f554e0c93f3b62fe90c8df6fe_13	1419f08f554e0c93f3b62fe90c775437_18	1419f08f554e0c93f3b62fe90c805c62_13	cad5930efe6763b64b3ccf1cd6a0897c_13	cad5930efe6763b64b3ccf1cd6a2818f_13	1419f08f554e0c93f3b62fe90c880008_16	1419f08f554e0c93f3b62fe90c88f9c4_23	1419f08f554e0c93f3b62fe90ca654ad_13	1419f08f554e0c93f3b62fe90c8b8b5a_19	1419f08f554e0c93f3b62fe90c8bfb8f_23	1419f08f554e0c93f3b62fe90c8effa5_19	1419f08f554e0c93f3b62fe90c8f5441_25	cad5930efe6763b64b3ccf1cd6b1220d_4	1419f08f554e0c93f3b62fe90c7dde3f_25	1419f08f554e0c93f3b62fe90c7f86a7_30	1419f08f554e0c93f3b62fe90c98ef45_19	1419f08f554e0c93f3b62fe90c8218ac_25	cad5930efe6763b64b3ccf1cd69daccf_30	1419f08f554e0c93f3b62fe90ca242db_19	cad5930efe6763b64b3ccf1cd6a1c30c_30	1419f08f554e0c93f3b62fe90c93c272_19	1419f08f554e0c93f3b62fe90cb36c83_12	1419f08f554e0c93f3b62fe90c782139_25	1419f08f554e0c93f3b62fe90c78daba_30	1419f08f554e0c93f3b62fe90cb82b0d_13	1419f08f554e0c93f3b62fe90cc42b87_8	cad5930efe6763b64b3ccf1cd69fb0e7_25	cad5930efe6763b64b3ccf1cd6a007cf_30	cad5930efe6763b64b3ccf1cd6b423de_4	cad5930efe6763b64b3ccf1cd6b6eab6_4	1419f08f554e0c93f3b62fe90cce0d56_8	1419f08f554e0c93f3b62fe90cb4b2dd_20	cad5930efe6763b64b3ccf1cd6b379a8_11	cad5930efe6763b64b3ccf1cd6b3ca0f_12	1419f08f554e0c93f3b62fe90cc538da_14	1419f08f554e0c93f3b62fe90cb9e230_19	1419f08f554e0c93f3b62fe90cd4be46_8	1419f08f554e0c93f3b62fe90c99e059_25	1419f08f554e0c93f3b62fe90cd207a5_14	1419f08f554e0c93f3b62fe90cb5517b_25	cad5930efe6763b64b3ccf1cd6adda51_30	cad5930efe6763b64b3ccf1cd6b8ea8c_4	1419f08f554e0c93f3b62fe90cd547fa_11	1419f08f554e0c93f3b62fe90cd6a6a0_15	1419f08f554e0c93f3b62fe90cbb3504_25	1419f08f554e0c93f3b62fe90cbc0090_29	1419f08f554e0c93f3b62fe90c9a9a1d_30	1419f08f554e0c93f3b62fe90ca2ea68_25	1419f08f554e0c93f3b62fe90ca3eff1_30	1419f08f554e0c93f3b62fe90ca9748c_25	1419f08f554e0c93f3b62fe90cab012c_30	1419f08f554e0c93f3b62fe90ccec684_13	1419f08f554e0c93f3b62fe90cc84821_20	1419f08f554e0c93f3b62fe90cc92d5e_23	1419f08f554e0c93f3b62fe90cc5c0b1_19	1419f08f554e0c93f3b62fe90cc1fddf_25	1419f08f554e0c93f3b62fe90cc2ac43_27	1419f08f554e0c93f3b62fe90ccf54f8_19	1419f08f554e0c93f3b62fe90cd262e5_18	1419f08f554e0c93f3b62fe90ca82fe0_20	1419f08f554e0c93f3b62fe90cd0ec13_8	1419f08f554e0c93f3b62fe90c96ed83_29	1419f08f554e0c93f3b62fe90c900c8d_30	1419f08f554e0c93f3b62fe90c8c7d6c_28	1419f08f554e0c93f3b62fe90cec1074_8	1419f08f554e0c93f3b62fe90cefd31d_8	cad5930efe6763b64b3ccf1cd6b4aec7_29	1419f08f554e0c93f3b62fe90cd33fcc_25	cad5930efe6763b64b3ccf1cd6b65727_28	cad5930efe6763b64b3ccf1cd6b32fbb_29	1419f08f554e0c93f3b62fe90cecf1da_16	1419f08f554e0c93f3b62fe90cd944b2_25	1419f08f554e0c93f3b62fe90cda6cb6_29	cad5930efe6763b64b3ccf1cd6ba9050_12	1419f08f554e0c93f3b62fe90ce6829e_6	1419f08f554e0c93f3b62fe90ceb7539_4	1419f08f554e0c93f3b62fe90cc65918_25	cad5930efe6763b64b3ccf1cd6b220f5_27	1419f08f554e0c93f3b62fe90cd7a4ae_19	1419f08f554e0c93f3b62fe90cf10696_19	cad5930efe6763b64b3ccf1cd6bd6d14_6	cad5930efe6763b64b3ccf1cd6bdd324_8	1419f08f554e0c93f3b62fe90cf540d0_25	1419f08f554e0c93f3b62fe90cf404e3_9	cad5930efe6763b64b3ccf1cd6c58bba_4	7cfd74d6803ea319683df7564406304b_8	cad5930efe6763b64b3ccf1cd6c40c1a_4	cad5930efe6763b64b3ccf1cd6c1b6cc_5	cad5930efe6763b64b3ccf1cd6c23ba9_7	cad5930efe6763b64b3ccf1cd6be3432_13	cad5930efe6763b64b3ccf1cd6c4df26_7	cad5930efe6763b64b3ccf1cd6c388ba_8	cad5930efe6763b64b3ccf1cd6c09902_8	cad5930efe6763b64b3ccf1cd6baf32f_19	cad5930efe6763b64b3ccf1cd6bc3b84_13	cad5930efe6763b64b3ccf1cd6bf2aeb_4	cad5930efe6763b64b3ccf1cd6bed2b6_8	cad5930efe6763b64b3ccf1cd6c29678_4	cad5930efe6763b64b3ccf1cd6c70104_4	1419f08f554e0c93f3b62fe90cfb0ba4_14	7cfd74d6803ea319683df75644014000_13	1419f08f554e0c93f3b62fe90cf6562a_19	1419f08f554e0c93f3b62fe90cf705c0_25	1419f08f554e0c93f3b62fe90cf902a2_13	cad5930efe6763b64b3ccf1cd6c86d51_4	7cfd74d6803ea319683df756441150b1_7	7cfd74d6803ea319683df7564415b982_8	1419f08f554e0c93f3b62fe90cfed0b4_13	cad5930efe6763b64b3ccf1cd6cafdee_4	1419f08f554e0c93f3b62fe90cf5bc7f_28	7cfd74d6803ea319683df756440798b6_14	1419f08f554e0c93f3b62fe90cf859a2_22	7cfd74d6803ea319683df7564411dc2c_12	cad5930efe6763b64b3ccf1cd6ce63b2_4	cad5930efe6763b64b3ccf1cd6d1b176_4	cad5930efe6763b64b3ccf1cd6cdc6c9_6	cad5930efe6763b64b3ccf1cd6ce0a2b_8	cad5930efe6763b64b3ccf1cd6cd151d_16	cad5930efe6763b64b3ccf1cd6cb68d6_8	cad5930efe6763b64b3ccf1cd6bf9164_19	1419f08f554e0c93f3b62fe90cfa1848_25	7cfd74d6803ea319683df756441b6762_4	7cfd74d6803ea319683df756441c5f44_8	7cfd74d6803ea319683df75644047b45_25	7cfd74d6803ea319683df756440df9dc_14	cad5930efe6763b64b3ccf1cd6bd099d_30	1419f08f554e0c93f3b62fe90cff7757_19	7cfd74d6803ea319683df75644007e90_25	cad5930efe6763b64b3ccf1cd6c8bf88_18	cad5930efe6763b64b3ccf1cd6cf0d87_8	cad5930efe6763b64b3ccf1cd6cf6da8_13	cad5930efe6763b64b3ccf1cd6d04e5a_5	7cfd74d6803ea319683df75644223f94_8	7cfd74d6803ea319683df7564425bf51_8	7cfd74d6803ea319683df756440fd9ab_25	cad5930efe6763b64b3ccf1cd6c7a6be_20	7cfd74d6803ea319683df7564405d6bd_30	7cfd74d6803ea319683df7564418d5dd_20	7cfd74d6803ea319683df7564419f5ec_25	cad5930efe6763b64b3ccf1cd6ce9d51_19	7cfd74d6803ea319683df756441d9606_19	7cfd74d6803ea319683df756441e3299_25	7cfd74d6803ea319683df75644431a38_13	7cfd74d6803ea319683df756444812a9_4	cad5930efe6763b64b3ccf1cd6d9f928_7	7cfd74d6803ea319683df7564448f6ed_8	7cfd74d6803ea319683df7564423155d_13	cad5930efe6763b64b3ccf1cd6d35d46_13	7cfd74d6803ea319683df756441b0538_29	7cfd74d6803ea319683df75644104a81_30	7cfd74d6803ea319683df756442b4e93_13	cad5930efe6763b64b3ccf1cd6c93e35_29	7cfd74d6803ea319683df756440a8792_26	7cfd74d6803ea319683df756440b822f_29	cad5930efe6763b64b3ccf1cd6d52190_4	7cfd74d6803ea319683df756441c959a_13	7cfd74d6803ea319683df75644412a9b_4	cad5930efe6763b64b3ccf1cd6d6ceb5_5	7cfd74d6803ea319683df7564437ecb1_8	7cfd74d6803ea319683df75644304213_8	cad5930efe6763b64b3ccf1cd6c02968_29	1419f08f554e0c93f3b62fe90cfdf84a_29	7cfd74d6803ea319683df7564413c849_23	cad5930efe6763b64b3ccf1cd6d3c48f_4	7cfd74d6803ea319683df7564429e24d_8	7cfd74d6803ea319683df75644319e41_13	7cfd74d6803ea319683df75644330682_18	7cfd74d6803ea319683df75644393eaa_13	7cfd74d6803ea319683df7564423f45b_19	7cfd74d6803ea319683df756442491ba_25	cad5930efe6763b64b3ccf1cd6daeb85_4	7cfd74d6803ea319683df756444f9d2a_8	cad5930efe6763b64b3ccf1cd6cd7092_21	7cfd74d6803ea319683df756442749f0_19	cad5930efe6763b64b3ccf1cd6d963d5_20	cad5930efe6763b64b3ccf1cd6d29851_28	7cfd74d6803ea319683df75644460f29_25	7cfd74d6803ea319683df75644476043_29	7cfd74d6803ea319683df7564460da1f_12	cad5930efe6763b64b3ccf1cd6dfbbcd_5	cad5930efe6763b64b3ccf1cd6e03579_7	7cfd74d6803ea319683df75644497a4c_13	7cfd74d6803ea319683df75644509b02_13	7cfd74d6803ea319683df756445aa38b_12	7cfd74d6803ea319683df75644282be7_23	7cfd74d6803ea319683df756442cbc50_19	cad5930efe6763b64b3ccf1cd6dd0f1b_4	cad5930efe6763b64b3ccf1cd6def468_4	7cfd74d6803ea319683df7564458e5f7_4	7cfd74d6803ea319683df7564459bf3f_8	7cfd74d6803ea319683df756441f0197_28	7cfd74d6803ea319683df7564444a6e5_19	7cfd74d6803ea319683df756443b47a3_20	7cfd74d6803ea319683df75644605589_7	cad5930efe6763b64b3ccf1cd6d0b43f_27	7cfd74d6803ea319683df7564467a7b1_5	7cfd74d6803ea319683df756443543e8_26	7cfd74d6803ea319683df756445c30a7_18	7cfd74d6803ea319683df75644518a57_19	cad5930efe6763b64b3ccf1cd6df5dc1_14	7cfd74d6803ea319683df7564461c588_16	7cfd74d6803ea319683df756443ce17e_26	7cfd74d6803ea319683df756443d8ac7_28	cad5930efe6763b64b3ccf1cd6d456ba_26	7cfd74d6803ea319683df75644631815_22	7cfd74d6803ea319683df756445e4cd5_26	7cfd74d6803ea319683df756444acffe_25	7cfd74d6803ea319683df75644635b48_25	cad5930efe6763b64b3ccf1cd6e0c814_4	7cfd74d6803ea319683df756446a792c_8	7cfd74d6803ea319683df756446df278_4	cad5930efe6763b64b3ccf1cd6e35ad9_7	7cfd74d6803ea319683df75644781781_4	7cfd74d6803ea319683df7564471154f_5	7cfd74d6803ea319683df75644720d89_8	7cfd74d6803ea319683df756446b421f_13	7cfd74d6803ea319683df756447c78c7_5	7cfd74d6803ea319683df756447d88b1_8	cad5930efe6763b64b3ccf1cd6e3ad33_13	cad5930efe6763b64b3ccf1cd6e7ef84_8	cad5930efe6763b64b3ccf1cd6e84fc7_11	7cfd74d6803ea319683df75644734c01_14	7cfd74d6803ea319683df7564474a7fc_19	cad5930efe6763b64b3ccf1cd6e8ac96_4	7cfd74d6803ea319683df756448cdc19_4	7cfd74d6803ea319683df756448168fd_23	7cfd74d6803ea319683df7564495aabb_13	7cfd74d6803ea319683df75644960661_18	7cfd74d6803ea319683df756446d4be3_26	cad5930efe6763b64b3ccf1cd6e136b2_28	7cfd74d6803ea319683df7564470d299_29	cad5930efe6763b64b3ccf1cd6e302be_30	7cfd74d6803ea319683df756447690d1_26	7cfd74d6803ea319683df7564477c01a_30	7cfd74d6803ea319683df756448511a2_19	7cfd74d6803ea319683df75644883836_19	7cfd74d6803ea319683df7564490ec5d_20	7cfd74d6803ea319683df75644922a2c_25	7cfd74d6803ea319683df7564482848d_27	7cfd74d6803ea319683df756448bbb43_15	7cfd74d6803ea319683df75644879c4d_13	7cfd74d6803ea319683df756448f306c_13	cad5930efe6763b64b3ccf1cd6ecf782_4	7cfd74d6803ea319683df7564486b311_8	7cfd74d6803ea319683df756448a28fa_6	7cfd74d6803ea319683df756448ac5eb_8	7cfd74d6803ea319683df756448de542_8	7cfd74d6803ea319683df756447ed792_13	7cfd74d6803ea319683df75644800a26_18	7cfd74d6803ea319683df756447aa3dc_13	cad5930efe6763b64b3ccf1cd6ee3aae_8	cad5930efe6763b64b3ccf1cd6e24c9e_19	7cfd74d6803ea319683df7564470216b_25	7cfd74d6803ea319683df75644964c4e_19	7cfd74d6803ea319683df75644973666_25	cad5930efe6763b64b3ccf1cd6ea7518_23	7cfd74d6803ea319683df75644a0cbd7_6	7cfd74d6803ea319683df756449399ee_29	7cfd74d6803ea319683df75644899fda_26	cad5930efe6763b64b3ccf1cd6e97d23_30	7cfd74d6803ea319683df75644a23ae2_15	7cfd74d6803ea319683df75644a2cb1f_21
5.4.99.27: tRNA pseudouridine(13) synthase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.211: 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	2	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	7	2	0	0	1	0	5	0	0	0	2	1	0	0	0	0	1	1	0	0	3	0	1	0	0	1	5	3	0	0	0	1	0	0	2	0	0	1	5	0	1	0	3	2	0	1	0	0	6	2	3	1	0	4	1	0	0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	3	0	3	2	0	3	0	1	0	0	2	2	1	2	0	0	0	1	0	0	7	0	2	2	0	1	0	0	0	0	0	0	10	1	1	1	2	1	0	0	0	0	0	5	0	0	0	0	1	2	2	0	2	3	1	0	1	1	0	2	0	3	0	2	0	0	0	0	7	1	3	0	1	2	0	1	3	1	1	0	0	0	4	2	0	1	0	0	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	1	0	3	0	0	0	0	3	0	0	0	1	2	4	1	0	0	0	0	0	0	5	1	3	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	1	1	2	1	0	1	2	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	2	0	2	2	0	1	0	3	0	0	0	1	0	0	0	0	3	2	0	1	1	0	7	0	0	0	2	1	1	0	0	0	3	1	0	1	5	1	2	0	0	0	2	0	1	0	0	2	2	0	0	7	0	4	0	0	0	4	1	5	0	0	0	5	0	1	0	0	0	6	0	2	0	0	0	0
3.5.4.4: Adenosine deaminase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
